"","plz","note","subregion_ID"
"7127","82441","82441 Ohlstadt",121
"7128","96268","96268 Mitwitz",124
"7129","96268","96268 Mitwitz",72
"7130","82447","82447 Spatzenhausen",121
"7131","82390","82390 Eberfing",121
"7132","91207","91207 Lauf an der Pegnitz",123
"7133","85116","85116 Egweil",122
"7134","85116","85116 Egweil",123
"7135","07422","07422 Bad Blankenburg",72
"7136","82327","82327 Tutzing",121
"7137","91347","91347 AufseÃ",123
"7138","90602","90602 Pyrbaum",123
"7139","82216","82216 Maisach",121
"7140","82395","82395 ObersÃ¶chering",121
"7141","86576","86576 Schiltberg",121
"7142","99439","99439 Berlstedt",71
"7143","07318","07318 Saalfeld/Saale",72
"7144","96142","96142 Hollfeld",123
"7145","29497","29497 Woltersdorf",32
"7146","29494","29494 Trebel",32
"7147","82494","82494 KrÃ¼n",121
"7148","91346","91346 Wiesenttal",123
"7149","06343","06343 Mansfeld",61
"7150","06343","06343 Mansfeld",62
"7151","06556","06556 Artern/Unstrut u.a.",61
"7152","06556","06556 Artern/Unstrut u.a.",71
"7153","90552","90552 RÃ¶thenbach an der Pegnitz",123
"7154","96224","96224 Burgkunstadt",123
"7155","96224","96224 Burgkunstadt",124
"7156","39638","39638 Gardelegen",61
"7157","86562","86562 Berg im Gau",122
"7158","86565","86565 Gachenbach",121
"7159","39164","39164 Wanzleben-BÃ¶rde",61
"7160","06543","06543 Falkenstein",61
"7161","06543","06543 Falkenstein",62
"7162","91349","91349 Egloffstein",123
"7163","06463","06463 Falkenstein",61
"7164","06463","06463 Falkenstein",62
"7165","90592","90592 Schwarzenbruck",123
"7166","19071","19071 BrÃ¼sewitz",20
"7167","82205","82205 Gilching",121
"7168","82402","82402 Seeshaupt",121
"7169","19288","19288 Ludwigslust",20
"7170","29484","29484 Langendorf",20
"7171","29484","29484 Langendorf",32
"7172","85254","85254 Sulzemoos",121
"7173","85259","85259 Sulzemoos",121
"7174","19294","19294 Neu KaliÃ",20
"7175","19294","19294 Neu KaliÃ",50
"7176","90607","90607 RÃ¼ckersdorf",123
"7177","82234","82234 WeÃling",121
"7178","39624","39624 Kalbe",61
"7179","06458","06458 Hedersleben",61
"7180","82499","82499 Wallgau",121
"7181","98743","98743 GrÃ¤fenthal",123
"7182","98743","98743 GrÃ¤fenthal",72
"7183","82239","82239 Alling",121
"7184","82319","82319 Starnberg",121
"7185","85253","85253 Erdweg",121
"7186","96328","96328 KÃ¼ps",123
"7187","96328","96328 KÃ¼ps",124
"7188","23968","23968 Barnekow, GÃ¤gelow u.a.",20
"7189","82343","82343 PÃ¶cking",121
"7190","29485","29485 Lemgow",32
"7191","29485","29485 Lemgow",61
"7192","91327","91327 GÃ¶Ãweinstein",123
"7193","19075","19075 Pampow",20
"7194","99427","99427 Weimar",71
"7195","91367","91367 WeiÃenohe",123
"7196","82347","82347 Bernried",121
"7197","86561","86561 Aresing",121
"7198","06466","06466 Seeland",61
"7199","86668","86668 Karlshuld",122
"7200","96355","96355 Tettau",123
"7201","96355","96355 Tettau",72
"7202","85137","85137 Walting",123
"7203","82439","82439 GroÃweil",121
"7204","99628","99628 ButtstÃ¤dt, GroÃbrembach, Kleinbrembach",61
"7205","99628","99628 ButtstÃ¤dt, GroÃbrembach, Kleinbrembach",71
"7206","99444","99444 Blankenhain",71
"7207","99444","99444 Blankenhain",72
"7208","91171","91171 Greding",123
"7209","85114","85114 Buxheim",122
"7210","85114","85114 Buxheim",123
"7211","96197","96197 Wonsees",123
"7212","82387","82387 Antdorf",121
"7213","96342","96342 Stockheim",123
"7214","96342","96342 Stockheim",124
"7215","96342","96342 Stockheim",72
"7216","85049","85049 Ingolstadt",122
"7217","90610","90610 Winkelhaid",123
"7218","86567","86567 Hilgertshausen-Tandern",121
"7219","91344","91344 Waischenfeld",123
"7220","82392","82392 Habach",121
"7221","06467","06467 Seeland",61
"7222","85110","85110 Kipfenberg",123
"7223","82340","82340 Feldafing",121
"7224","82275","82275 Emmering",121
"7225","92342","92342 Freystadt",123
"7226","96332","96332 Pressig",123
"7227","96332","96332 Pressig",72
"7228","82432","82432 Walchensee",121
"7229","91220","91220 Schnaittach",123
"7230","96317","96317 Kronach",123
"7231","96317","96317 Kronach",124
"7232","90559","90559 Burgthann",123
"7233","19309","19309 Lenzen",20
"7234","19309","19309 Lenzen",32
"7235","19309","19309 Lenzen",50
"7236","19309","19309 Lenzen",61
"7237","85122","85122 Hitzhofen",123
"7238","91227","91227 Leinburg",123
"7239","85117","85117 Eitensheim",122
"7240","85117","85117 Eitensheim",123
"7241","82444","82444 Schlehdorf",121
"7242","99425","99425 Weimar",71
"7243","91355","91355 Hiltpoltstein",123
"7244","07330","07330 Probstzella",123
"7245","07330","07330 Probstzella",72
"7246","95359","95359 Kasendorf",123
"7247","82393","82393 Iffeldorf",121
"7248","82131","82131 Gauting",121
"7249","85232","85232 Bergkirchen",121
"7250","86706","86706 Weichering",122
"7251","91286","91286 Obertrubach",123
"7252","96361","96361 Steinbach a. Wald",123
"7253","86564","86564 Brunnen",121
"7254","86564","86564 Brunnen",122
"7255","82140","82140 Olching",121
"7256","85229","85229 Markt Indersdorf",121
"7257","06571","06571 RoÃleben-Wiehe, Gehofen",61
"7258","06571","06571 RoÃleben-Wiehe, Gehofen",71
"7259","85125","85125 Kinding",123
"7260","23966","23966 Wismar, GroÃ Krankow u.a.",20
"7261","82223","82223 Eichenau",121
"7262","85247","85247 Schwabhausen",121
"7263","19069","19069 LÃ¼bstorf",20
"7264","83676","83676 Jachenau",121
"7265","91245","91245 Simmelsdorf",123
"7266","95515","95515 Plankenfels",123
"7267","96369","96369 WeiÃenbrunn",123
"7268","96369","96369 WeiÃenbrunn",124
"7269","85302","85302 Gerolsbach",121
"7270","19057","19057 Schwerin",20
"7271","95336","95336 Mainleus",123
"7272","86579","86579 Waidhofen",121
"7273","96337","96337 Ludwigsstadt",123
"7274","96337","96337 Ludwigsstadt",72
"7275","99636","99636 Rastenberg",61
"7276","99636","99636 Rastenberg",71
"7277","91233","91233 Neunkirchen am Sand",123
"7278","82541","82541 MÃ¼nsing",121
"7279","82404","82404 Sindelsdorf",121
"7280","82110","82110 Germering",121
"7281","23996","23996 Bad Kleinen u.a.",20
"7282","06456","06456 Arnstein",61
"7283","06456","06456 Arnstein",62
"7284","99423","99423 Weimar",71
"7285","06469","06469 Seeland",61
"7286","06449","06449 Aschersleben",61
"7287","85051","85051 Ingolstadt",122
"7288","90518","90518 Altdorf bei NÃ¼rnberg",123
"7289","39619","39619 Arendsee",32
"7290","39619","39619 Arendsee",61
"7291","29491","29491 Prezelle",32
"7292","29491","29491 Prezelle",61
"7293","82349","82349 Pentenried",121
"7294","91242","91242 Ottensoos",123
"7295","82152","82152 Planegg/Krailling",121
"7296","92353","92353 Postbauer-Heng",123
"7297","82431","82431 Kochel a. See",121
"7298","06542","06542 Allstedt",61
"7299","06542","06542 Allstedt",62
"7300","06542","06542 Allstedt",71
"7301","29471","29471 Gartow",32
"7302","29471","29471 Gartow",50
"7303","29471","29471 Gartow",61
"7304","82178","82178 Puchheim",121
"7305","82335","82335 Berg",121
"7306","19077","19077 Rastow",20
"7307","29475","29475 Gorleben",32
"7308","85080","85080 Gaimersheim",122
"7309","85080","85080 Gaimersheim",123
"7310","95349","95349 Thurnau",123
"7311","39444","39444 Hecklingen",61
"7312","96352","96352 Wilhelmsthal",123
"7313","83661","83661 Lenggries",121
"7314","06464","06464 Seeland",61
"7315","86558","86558 Hohenwart",121
"7316","86558","86558 Hohenwart",122
"7317","82377","82377 Penzberg",121
"7318","85123","85123 Karlskron",121
"7319","85123","85123 Karlskron",122
"7320","06333","06333 Hettstedt, Endorf",61
"7321","39448","39448 BÃ¶rde-Hakel",61
"7322","85113","85113 BÃ¶hmfeld",123
"7323","95491","95491 Ahorntal",123
"7324","92361","92361 Berngau",123
"7325","83671","83671 Benediktbeuern",121
"7326","99510","99510 Apolda",71
"7327","39340","39340 Haldensleben",61
"7328","91282","91282 Betzenstein",123
"7329","91278","91278 Pottenstein",123
"7330","96364","96364 Marktrodach",123
"7331","99441","99441 Lehnstedt u.a.",71
"7332","92334","92334 Berching",123
"7333","95490","95490 Mistelgau",123
"7334","82194","82194 GrÃ¶benzell",121
"7335","96358","96358 Teuschnitz",123
"7336","96358","96358 Teuschnitz",72
"7337","91244","91244 Reichenschwand",123
"7338","07333","07333 Unterwellenborn",72
"7339","19061","19061 Schwerin",20
"7340","91238","91238 Engelthal/Offenhausen",123
"7341","82547","82547 Eurasburg",121
"7342","95326","95326 Kulmbach",123
"7343","39167","39167 Eichenbarleben, Irxleben, Niederndodeleben u.a.",61
"7344","81249","81249 MÃ¼nchen",121
"7345","85305","85305 Jetzendorf",121
"7346","06647","06647 Bad Bibra, Finne u.a.",61
"7347","06647","06647 Bad Bibra, Finne u.a.",71
"7348","19055","19055 Schwerin",20
"7349","39435","39435 Egeln, Borne, Wolmirsleben u.a.",61
"7350","91239","91239 Henfenfeld",123
"7351","92348","92348 Berg b.Neumarkt i.d.OPf.",123
"7352","83673","83673 Bichl",121
"7353","85139","85139 Wettstetten",122
"7354","85139","85139 Wettstetten",123
"7355","23999","23999 Insel Poel",20
"7356","92360","92360 MÃ¼hlhausen",123
"7357","91241","91241 Kirchensittenbach",123
"7358","92318","92318 Neumarkt i.d. OPf.",123
"7359","07338","07338 Kaulsdorf",72
"7360","19059","19059 Schwerin",20
"7361","85057","85057 Ingolstadt",122
"7362","85258","85258 Weichs",121
"7363","85055","85055 Ingolstadt",122
"7364","95488","95488 Eckersdorf",123
"7365","29478","29478 HÃ¶hbeck",32
"7366","29478","29478 HÃ¶hbeck",50
"7367","85298","85298 Scheyern",121
"7368","85221","85221 Dachau",121
"7369","91217","91217 Hersbruck",123
"7370","92339","92339 Beilngries",123
"7371","85276","85276 Pfaffenhofen a.d. Ilm",121
"7372","23972","23972 Dorf Mecklenburg, LÃ¼bow u.a.",20
"7373","82057","82057 Icking",121
"7374","19053","19053 Schwerin",20
"7375","06268","06268 Querfurt, Obhausen, MÃ¼cheln u.a.",61
"7376","06268","06268 Querfurt, Obhausen, MÃ¼cheln u.a.",71
"7377","92369","92369 Sengenthal",123
"7378","06528","06528 Wallhausen, Blankenheim",62
"7379","96349","96349 Steinwiesen",123
"7380","39628","39628 Bismark",61
"7381","83670","83670 Bad Heilbrunn",121
"7382","85244","85244 RÃ¶hrmoos",121
"7383","82515","82515 Wolfratshausen",121
"7384","06642","06642 Nebra, Kaiserpfalz",61
"7385","06642","06642 Nebra, Kaiserpfalz",71
"7386","82166","82166 GrÃ¤felfing",121
"7387","85134","85134 Stammham",122
"7388","85134","85134 Stammham",123
"7389","82549","82549 KÃ¶nigsdorf",121
"7390","82061","82061 Neuried",121
"7391","82069","82069 SchÃ¤ftlarn",121
"7392","85095","85095 Denkendorf",123
"7393","81245","81245 MÃ¼nchen",121
"7394","82538","82538 Geretsried",121
"7395","06313","06313 Hergisdorf",61
"7396","06313","06313 Hergisdorf",62
"7397","95365","95365 Rugendorf",123
"7398","07349","07349 Lehesten",123
"7399","07349","07349 Lehesten",72
"7400","85293","85293 Reichertshausen",121
"7401","81243","81243 MÃ¼nchen",121
"7402","85256","85256 Vierkirchen",121
"7403","85241","85241 Hebertshausen",121
"7404","07768","07768 Kahla",71
"7405","07768","07768 Kahla",72
"7406","19300","19300 Grabow u.a.",20
"7407","19300","19300 Grabow u.a.",50
"7408","85238","85238 Petershausen",121
"7409","91257","91257 Pegnitz",123
"7410","95496","95496 GlashÃ¼tten",123
"7411","85309","85309 PÃ¶rnbach",121
"7412","85309","85309 PÃ¶rnbach",122
"7413","85757","85757 Karlsfeld",121
"7414","82067","82067 SchÃ¤ftlarn",121
"7415","85084","85084 Reichertshofen",121
"7416","85084","85084 Reichertshofen",122
"7417","85101","85101 Lenting",122
"7418","85101","85101 Lenting",123
"7419","91235","91235 Velden/Hartenstein",123
"7420","85107","85107 Baar-Ebenhausen",122
"7421","85077","85077 Manching",122
"7422","80999","80999 MÃ¼nchen",121
"7423","85053","85053 Ingolstadt",122
"7424","82544","82544 Egling",121
"7425","96367","96367 Tschirn",123
"7426","96367","96367 Tschirn",72
"7427","96346","96346 Wallenfels",123
"7428","19063","19063 Schwerin",20
"7429","91230","91230 Happurg",123
"7430","95512","95512 Neudrossenfeld",123
"7431","91287","91287 Plech",123
"7432","07751","07751 Jena, Bucha, GroÃpÃ¼rschÃ¼tz u.a.",71
"7433","07751","07751 Jena, Bucha, GroÃpÃ¼rschÃ¼tz u.a.",72
"7434","81247","81247 MÃ¼nchen",121
"7435","23970","23970 Wismar",20
"7436","85120","85120 Hepberg",122
"7437","85120","85120 Hepberg",123
"7438","81241","81241 MÃ¼nchen",121
"7439","06308","06308 Klostermansfeld, Benndorf",61
"7440","92283","92283 Lauterhofen",123
"7441","91247","91247 Vorra",123
"7442","39171","39171 SÃ¼lzetal",61
"7443","19086","19086 Plate",20
"7444","19067","19067 Leezen",20
"7445","91224","91224 Pommelsbrunn",123
"7446","85304","85304 IlmmÃ¼nster",121
"7447","95355","95355 Presseck",123
"7448","06295","06295 Eisleben",61
"7449","39326","39326 Wolmirstedt u.a.",61
"7450","95346","95346 Stadtsteinach",123
"7451","80997","80997 MÃ¼nchen",121
"7452","82065","82065 Baierbrunn",121
"7453","07387","07387 KrÃ¶lpa",72
"7454","96365","96365 Nordhalben",123
"7455","96365","96365 Nordhalben",72
"7456","95503","95503 Hummeltal",123
"7457","06648","06648 Eckartsberga",61
"7458","06648","06648 Eckartsberga",71
"7459","81377","81377 MÃ¼nchen",121
"7460","80689","80689 MÃ¼nchen",121
"7461","81375","81375 MÃ¼nchen",121
"7462","85092","85092 KÃ¶sching",122
"7463","85092","85092 KÃ¶sching",123
"7464","06311","06311 Helbra",61
"7465","19079","19079 Banzkow, Sukow",20
"7466","83646","83646 Bad TÃ¶lz, Wackersberg",121
"7467","39606","39606 Osterburg, AltmÃ¤rkische HÃ¶he",61
"7468","81475","81475 MÃ¼nchen",121
"7469","92364","92364 Deining",123
"7470","82064","82064 StraÃlach-Dingharting",121
"7471","83623","83623 Dietramszell",121
"7472","39629","39629 Bismark",61
"7473","95369","95369 Untersteinach",123
"7474","80995","80995 MÃ¼nchen",121
"7475","99518","99518 Bad Sulza",61
"7476","99518","99518 Bad Sulza",71
"7477","23974","23974 Neuburg-Steinhausen, Hornstorf",20
"7478","07343","07343 Wurzbach",123
"7479","07343","07343 Wurzbach",72
"7480","95361","95361 KÃ¶dnitz",123
"7481","80638","80638 MÃ¼nchen",121
"7482","07368","07368 Remptendorf",72
"7483","95367","95367 Trebgast",123
"7484","80687","80687 MÃ¼nchen",121
"7485","80639","80639 MÃ¼nchen",121
"7486","92367","92367 Pilsach",123
"7487","95511","95511 Mistelbach",123
"7488","91236","91236 Alfeld",123
"7489","81476","81476 MÃ¼nchen",121
"7490","19065","19065 Pinnow",20
"7491","95500","95500 Heinersreuth",123
"7492","80992","80992 MÃ¼nchen",121
"7493","82049","82049 Pullach i. Isartal",121
"7494","85098","85098 GroÃmehring",122
"7495","91284","91284 Neuhaus a.d.Pegnitz",123
"7496","29493","29493 Schnackenburg",32
"7497","29493","29493 Schnackenburg",50
"7498","29493","29493 Schnackenburg",61
"7499","85296","85296 Rohrbach",121
"7500","80686","80686 MÃ¼nchen",121
"7501","39517","39517 TangerhÃ¼tte u.a.",61
"7502","81477","81477 MÃ¼nchen",121
"7503","39615","39615 Seehausen, Werben, Leppin u.a.",32
"7504","39615","39615 Seehausen, Werben, Leppin u.a.",50
"7505","39615","39615 Seehausen, Werben, Leppin u.a.",61
"7506","85411","85411 Hohenkammer",121
"7507","95445","95445 Bayreuth",123
"7508","85764","85764 OberschleiÃheim",121
"7509","39446","39446 StaÃfurt",61
"7510","19306","19306 Neustadt-Glewe",20
"7511","80993","80993 MÃ¼nchen",121
"7512","95473","95473 CreuÃen",123
"7513","81379","81379 MÃ¼nchen",121
"7514","81479","81479 MÃ¼nchen",121
"7515","85777","85777 Fahrenzhausen",121
"7516","07745","07745 Jena",71
"7517","85778","85778 Haimhausen",121
"7518","93336","93336 Altmannstein",122
"7519","93336","93336 Altmannstein",123
"7520","39418","39418 StaÃfurt",61
"7521","82031","82031 GrÃ¼nwald",121
"7522","06347","06347 Gerbstedt",61
"7523","92275","92275 Hirschbach",123
"7524","18230","18230 Rerik, Bastorf, Biendorf",20
"7525","85716","85716 UnterschleiÃheim",121
"7526","92345","92345 Dietfurt a.d. AltmÃ¼hl",123
"7527","95494","95494 Gesees",123
"7528","81373","81373 MÃ¼nchen",121
"7529","39116","39116 Magdeburg",61
"7530","81369","81369 MÃ¼nchen",121
"7531","07389","07389 Ranis u.a.",72
"7532","80634","80634 MÃ¼nchen",121
"7533","95447","95447 Bayreuth",123
"7534","19417","19417 Warin",20
"7535","06279","06279 Schraplau, FarnstÃ¤dt",61
"7536","80637","80637 MÃ¼nchen",121
"7537","80339","80339 MÃ¼nchen",121
"7538","95339","95339 Neuenmarkt",123
"7539","95179","95179 GeroldsgrÃ¼n",123
"7540","85307","85307 Paunzhausen",121
"7541","91249","91249 Weigendorf",123
"7542","95463","95463 Bindlach",123
"7543","80636","80636 MÃ¼nchen",121
"7544","07743","07743 Jena",71
"7545","80809","80809 MÃ¼nchen",121
"7546","39110","39110 Magdeburg",61
"7547","39179","39179 Barleben",61
"7548","92363","92363 Breitenbrunn",123
"7549","95131","95131 Schwarzenbach a. Wald",123
"7550","80935","80935 MÃ¼nchen",121
"7551","07381","07381 PÃ¶Ãneck",71
"7552","07381","07381 PÃ¶Ãneck",72
"7553","92358","92358 Seubersdorf i.d. OPf.",123
"7554","85119","85119 Ernsgaden",122
"7555","85290","85290 Geisenfeld",121
"7556","85290","85290 Geisenfeld",122
"7557","95364","95364 Ludwigschorgast",123
"7558","82041","82041 Oberhaching",121
"7559","81371","81371 MÃ¼nchen",121
"7560","95358","95358 Guttenberg",123
"7561","92268","92268 Etzelwang",123
"7562","80335","80335 MÃ¼nchen",121
"7563","81545","81545 MÃ¼nchen",121
"7564","80337","80337 MÃ¼nchen",121
"7565","95499","95499 Harsdorf",123
"7566","91275","91275 Auerbach i.d. OPf.",123
"7567","80336","80336 MÃ¼nchen",121
"7568","80797","80797 MÃ¼nchen",121
"7569","80933","80933 MÃ¼nchen",121
"7570","07778","07778 NeuengÃ¶nna u.a.",71
"7571","85283","85283 Wolnzach",121
"7572","07366","07366 Rosenthal am Rennsteig",123
"7573","07366","07366 Rosenthal am Rennsteig",72
"7574","91289","91289 Schnabelwaid",123
"7575","39439","39439 GÃ¼sten",61
"7576","23992","23992 Neukloster",20
"7577","85402","85402 Kranzberg",121
"7578","81543","81543 MÃ¼nchen",121
"7579","19357","19357 KarstÃ¤dt, Dambeck, KlÃ¼Ã",20
"7580","19357","19357 KarstÃ¤dt, Dambeck, KlÃ¼Ã",50
"7581","85088","85088 Vohburg a.d. Donau",122
"7582","39130","39130 Magdeburg",61
"7583","92355","92355 Velburg",123
"7584","19089","19089 Crivitz, Friedrichsruhe u.a.",20
"7585","95362","95362 Kupferberg",123
"7586","95448","95448 Bayreuth",123
"7587","07356","07356 Lobenstein",72
"7588","85391","85391 Allershausen",121
"7589","06317","06317 Seegebiet Mansfelder Land",61
"7590","92262","92262 Birgland",123
"7591","83674","83674 GaiÃach",121
"7592","80469","80469 MÃ¼nchen",121
"7593","95444","95444 Bayreuth",123
"7594","80333","80333 MÃ¼nchen",121
"7595","39443","39443 StaÃfurt",61
"7596","92281","92281 KÃ¶nigstein",123
"7597","80798","80798 MÃ¼nchen",121
"7598","85129","85129 Oberdolling",122
"7599","18233","18233 Neubukow, Ravensberg u.a.",20
"7600","81547","81547 MÃ¼nchen",121
"7601","80796","80796 MÃ¼nchen",121
"7602","80937","80937 MÃ¼nchen",121
"7603","80331","80331 MÃ¼nchen",121
"7604","85301","85301 Schweitenkirchen",121
"7605","80804","80804 MÃ¼nchen",121
"7606","80807","80807 MÃ¼nchen",121
"7607","82054","82054 Sauerlach",121
"7608","95356","95356 Grafengehaig",123
"7609","93349","93349 Mindelstetten",122
"7610","93349","93349 Mindelstetten",123
"7611","80799","80799 MÃ¼nchen",121
"7612","95502","95502 Himmelkron",123
"7613","39576","39576 Stendal",61
"7614","80801","80801 MÃ¼nchen",121
"7615","81541","81541 MÃ¼nchen",121
"7616","85386","85386 Eching",121
"7617","39120","39120 Magdeburg",61
"7618","81539","81539 MÃ¼nchen",121
"7619","80803","80803 MÃ¼nchen",121
"7620","80939","80939 MÃ¼nchen",121
"7621","80539","80539 MÃ¼nchen",121
"7622","19412","19412 BrÃ¼el",20
"7623","80538","80538 MÃ¼nchen",121
"7624","80802","80802 MÃ¼nchen",121
"7625","81549","81549 MÃ¼nchen",121
"7626","81669","81669 MÃ¼nchen",121
"7627","39128","39128 Magdeburg",61
"7628","07749","07749 Jena",71
"7629","39118","39118 Magdeburg",61
"7630","82024","82024 Taufkirchen",121
"7631","80805","80805 MÃ¼nchen",121
"7632","81667","81667 MÃ¼nchen",121
"7633","39112","39112 Magdeburg",61
"7634","83677","83677 Reichersbeuern",121
"7635","95352","95352 Marktleugast",123
"7636","92259","92259 Neukirchen b. Sulzbach-Rosen",123
"7637","81675","81675 MÃ¼nchen",121
"7638","82008","82008 Unterhaching",121
"7639","85376","85376 Neufahrn b. Freising",121
"7640","39108","39108 Magdeburg",61
"7641","07747","07747 Jena",71
"7642","93339","93339 Riedenburg",123
"7643","06638","06638 Karsdorf",61
"7644","95138","95138 Bad Steben",123
"7645","95138","95138 Bad Steben",72
"7646","85748","85748 Garching b. MÃ¼nchen",121
"7647","83708","83708 Kreuth",121
"7648","81679","81679 MÃ¼nchen",121
"7649","95233","95233 Helmbrechts",123
"7650","83679","83679 Sachsenkam",121
"7651","06636","06636 Laucha an der Unstrut",61
"7652","06425","06425 Alsleben/Saale, PlÃ¶tzkau",61
"7653","06628","06628 Lanitz-Hassel-Tal, Molauer Land",61
"7654","06628","06628 Lanitz-Hassel-Tal, Molauer Land",71
"7655","81671","81671 MÃ¼nchen",121
"7656","95460","95460 Bad Berneck im Fichtelgebirge",123
"7657","39221","39221 Welsleben, Biere, Eickendorf u.a.",61
"7658","39122","39122 Magdeburg",61
"7659","85375","85375 Neufahrn b. Freising",121
"7660","06420","06420 KÃ¶nnern",61
"7661","81925","81925 MÃ¼nchen",121
"7662","06632","06632 Freyburg, BalgstÃ¤dt",61
"7663","07929","07929 Saalburg-Ebersdorf",72
"7664","81677","81677 MÃ¼nchen",121
"7665","85579","85579 Neubiberg",121
"7666","83607","83607 Holzkirchen",121
"7667","81673","81673 MÃ¼nchen",121
"7668","85414","85414 Kirchdorf a.d. Amper",121
"7669","81737","81737 MÃ¼nchen",121
"7670","39104","39104 Magdeburg",61
"7671","95509","95509 Marktschorgast",123
"7672","81735","81735 MÃ¼nchen",121
"7673","19372","19372 Spornitz",20
"7674","19372","19372 Spornitz",50
"7675","95517","95517 Emtmannsberg",123
"7676","07774","07774 Dornburg-Camburg u.a.",61
"7677","07774","07774 Dornburg-Camburg u.a.",71
"7678","07646","07646 Stadtroda u.a.",71
"7679","83666","83666 Waakirchen",121
"7680","83624","83624 Otterfing",121
"7681","92280","92280 Kastl",123
"7682","39126","39126 Magdeburg",61
"7683","19322","19322 Wittenberge, RÃ¼hstÃ¤dt",50
"7684","19322","19322 Wittenberge, RÃ¼hstÃ¤dt",61
"7685","85649","85649 Brunnthal",121
"7686","95119","95119 Naila",123
"7687","39124","39124 Magdeburg",61
"7688","85774","85774 UnterfÃ¶hring",121
"7689","81927","81927 MÃ¼nchen",121
"7690","95466","95466 Weidenberg, Kirchenpingarten",123
"7691","92278","92278 Illschwang",123
"7692","91281","91281 Kirchenthumbach",123
"7693","85104","85104 PfÃ¶rring",122
"7694","19374","19374 DomsÃ¼hl, Mestlin, Obere Warnow u.a.",20
"7695","39106","39106 Magdeburg",61
"7696","81929","81929 MÃ¼nchen",121
"7697","81739","81739 MÃ¼nchen",121
"7698","07924","07924 ZiegenrÃ¼ck",72
"7699","85126","85126 MÃ¼nchsmÃ¼nster",122
"7700","39114","39114 Magdeburg",61
"7701","95192","95192 Lichtenberg",123
"7702","95192","95192 Lichtenberg",72
"7703","06408","06408 Ilberstedt",61
"7704","92655","92655 GrafenwÃ¶hr",123
"7705","85354","85354 Freising",121
"7706","81825","81825 MÃ¼nchen",121
"7707","95497","95497 Goldkronach",123
"7708","95236","95236 Stammbach",123
"7709","83707","83707 Bad Wiessee",121
"7710","85521","85521 Ottobrunn/Riemerling",121
"7711","85737","85737 Ismaning",121
"7712","07806","07806 Neustadt an der Orla, Weira, u.a",71
"7713","07806","07806 Neustadt an der Orla, Weira, u.a",72
"7714","06406","06406 Bernburg (Saale)",61
"7715","81829","81829 MÃ¼nchen",121
"7716","84089","84089 Aiglsbach",121
"7717","84089","84089 Aiglsbach",122
"7718","93333","93333 Neustadt a.d. Donau",121
"7719","93333","93333 Neustadt a.d. Donau",122
"7720","84072","84072 Au in der Hallertau",121
"7721","06429","06429 Nienburg (Saale)",61
"7722","93155","93155 Hemau",123
"7723","85395","85395 Attenkirchen",121
"7724","39218","39218 SchÃ¶nebeck",61
"7725","92265","92265 Edelsfeld",123
"7726","92331","92331 Parsberg",123
"7727","92237","92237 Sulzbach-Rosenberg",123
"7728","81827","81827 MÃ¼nchen",121
"7729","83703","83703 Gmund a. Tegernsee",121
"7730","95213","95213 MÃ¼nchberg",123
"7731","85609","85609 Aschheim",121
"7732","95482","95482 Gefrees",123
"7733","83627","83627 Warngau",121
"7734","39579","39579 Rochau",61
"7735","07907","07907 Schleiz",72
"7736","07907","07907 Schleiz",82
"7737","95197","95197 Schauenstein",123
"7738","85662","85662 Hohenbrunn",121
"7739","85640","85640 Putzbrunn",121
"7740","85399","85399 Hallbergmoos",121
"7741","06198","06198 Salzatal",61
"7742","39291","39291 MÃ¶ckern, Schermen, Nedlitz u.a.",50
"7743","39291","39291 MÃ¶ckern, Schermen, Nedlitz u.a.",61
"7744","85406","85406 Zolling",121
"7745","95188","95188 Issigau",123
"7746","95188","95188 Issigau",72
"7747","07616","07616 BÃ¼rgel u.a.",71
"7748","84048","84048 Mainburg",121
"7749","19348","19348 Perleberg, Berge u.a.",50
"7750","95519","95519 Vorbach",123
"7751","18225","18225 KÃ¼hlungsborn",20
"7752","85635","85635 HÃ¶henkirchen-Siegertsbrunn",121
"7753","85540","85540 Haar",121
"7754","84104","84104 Rudelzhausen",121
"7755","06618","06618 Naumburg",61
"7756","06618","06618 Naumburg",71
"7757","39175","39175 Biederitz, Gerwisch, Menz u.a.",61
"7758","92289","92289 Ursensollen",123
"7759","06179","06179 Teutschenthal",61
"7760","85653","85653 Aying",121
"7761","85622","85622 Feldkirchen",121
"7762","95152","95152 Selbitz",123
"7763","39240","39240 Calbe, Rosenburg u.a.",61
"7764","95469","95469 Speichersdorf",123
"7765","85356","85356 Freising",121
"7766","06246","06246 Bad LauchstÃ¤dt",61
"7767","93309","93309 Kelheim",122
"7768","93309","93309 Kelheim",123
"7769","18236","18236 KrÃ¶pelin, Carinerland",20
"7770","83626","83626 Valley",121
"7771","83684","83684 Tegernsee",121
"7772","85630","85630 Grasbrunn",121
"7773","92277","92277 Hohenburg",123
"7774","95493","95493 BischofsgrÃ¼n",123
"7775","07926","07926 Gefell",123
"7776","07926","07926 Gefell",72
"7777","07926","07926 Gefell",82
"7778","39288","39288 Burg",61
"7779","92249","92249 Vilseck",123
"7780","92256","92256 Hahnbach",123
"7781","85551","85551 Kirchheim b. MÃ¼nchen",121
"7782","06249","06249 MÃ¼cheln/ Geiseltal",61
"7783","85452","85452 Moosinning",121
"7784","07922","07922 Tanna",72
"7785","07922","07922 Tanna",82
